Date	rtn	vwretd	ewretd	sprtrn
19860120	-0.009942	-0.003735	-0.001358	-0.004318
19860121	0.000837	-0.006992	-0.003475	-0.008384
19860122	-0.035117	-0.009593	-0.004588	-0.011176
19860123	0.025997	0.002664	0.001395	0.003735
19860124	0.013514	0.009684	0.006769	0.010673
19860127	-0.002500	0.004343	0.002143	0.004650
19860128	0.014202	0.009632	0.003183	0.011669
19860129	-0.004942	0.002445	-0.000250	0.002288
19860130	-0.009934	-0.003073	0.000896	-0.004565
19860131	0.013378	0.009399	0.005393	0.011704
19860203	0.020627	0.008703	0.002842	0.010294
19860204	-0.004042	-0.003190	-0.003672	-0.005468
19860205	0.005682	0.000850	-0.000934	0.000799
19860206	0.000807	0.003300	0.004125	0.002395
19860207	0.011935	0.005248	0.005002	0.005106
19860210	0.009631	0.006548	0.004257	0.007830
19860211	-0.003180	0.000235	0.001553	-0.001480
19860212	-0.011164	0.001704	0.002823	0.000232
19860213	0.004032	0.005485	0.004065	0.006621
19860214	0.004016	0.008770	0.005649	0.010856
19860218	0.016800	0.010944	0.004960	0.012241
19860219	-0.008655	-0.008664	-0.001612	-0.012093
19860220	0.010317	0.008370	0.003277	0.011194
19860221	0.003928	0.010094	0.006998	0.010800
19860224	-0.005477	-0.000823	0.001176	-0.001247
19860225	-0.008655	-0.001531	0.000897	-0.002452
19860226	0.004762	0.001378	0.003267	0.001117
19860227	-0.015008	0.011100	0.007245	0.012185
19860228	-0.032077	0.001982	0.005419	0.000661
19860303	0.002486	-0.003599	0.000818	-0.006610
19860304	-0.009917	-0.001041	0.004368	-0.004614
19860305	-0.009182	-0.001620	-0.002255	-0.000178
19860306	-0.010952	0.004542	0.005904	0.003521
19860307	-0.005111	0.001744	0.003266	0.001954
19860310	0.017123	0.004365	0.003274	0.004478
19860311	0.023569	0.018869	0.008619	0.022553
19860312	-0.019737	0.005043	0.006207	0.003669
19860313	0.010067	0.002131	0.001259	0.002795
19860314	-0.000831	0.010278	0.005064	0.014409
19860317	0.003325	-0.007082	-0.004118	-0.007948
19860318	0.009942	0.004969	0.003319	0.004730
19860319	-0.004922	-0.001350	0.000263	-0.000763
19860320	-0.009893	0.004235	0.004078	0.003990
19860321	-0.007494	-0.007217	0.003887	-0.013528
19860324	-0.000839	0.003254	-0.003579	0.008528
19860325	-0.005877	-0.002417	-0.003136	-0.002592
19860326	-0.002534	0.009801	0.004395	0.010992
19860327	0.010161	0.007168	0.005392	0.007038
19860331	0.015926	0.000801	0.000518	-0.000293
19860401	-0.015677	-0.011716	-0.006432	-0.015739
19860402	0.012573	0.001289	-0.000056	0.002424
19860403	-0.009106	-0.009560	-0.000245	-0.013746
19860404	-0.009190	-0.013887	-0.003435	-0.016260
19860407	0.008432	-0.002677	-0.004795	-0.000262
19860408	0.016722	0.018684	0.008254	0.021388
19860409	-0.018092	0.002362	0.002947	0.000985
19860410	0.006700	0.009745	0.006021	0.011508
19860411	-0.003328	-0.000478	0.003318	-0.001988
19860414	0.017529	0.005379	0.004202	0.005552
19860415	0.001641	0.001660	0.000840	0.001896
19860416	0.013923	0.017140	0.008368	0.018887
19860417	-0.000808	0.003249	0.005338	0.003344
19860418	-0.012935	-0.000695	0.003406	-0.002675
19860421	0.014742	0.007571	0.003139	0.009737
19860422	-0.012107	-0.007771	-0.001708	-0.009479
19860423	0.014706	-0.004023	-0.002022	-0.002764
19860424	0.015298	0.002155	0.004499	0.001117
19860425	0.011895	0.000314	0.002468	0.001116
19860428	0.011755	0.001947	-0.000905	0.003261
19860429	-0.012393	-0.009244	-0.004327	-0.010573
19860430	-0.019608	-0.018371	-0.009370	-0.020748
19860501	0.004000	-0.001715	-0.001871	-0.001529
19860502	-0.017530	-0.000187	0.002859	-0.001573
19860505	0.009732	0.011256	0.005197	0.012522
19860506	-0.008835	-0.000866	0.001309	-0.002061
19860507	-0.019449	-0.003966	-0.001421	-0.004890
19860508	-0.007603	0.005194	0.005092	0.004448
19860509	0.005034	0.003277	0.005886	0.003036
19860512	0.001669	-0.001280	-0.000985	-0.001135
19860513	-0.007500	-0.003564	-0.002011	-0.004925
19860514	-0.005038	0.003771	0.001248	0.004780
19860515	-0.018565	-0.010390	-0.003647	-0.013093
19860516	-0.003439	-0.005385	-0.002082	-0.007124
19860519	-0.005177	0.000940	-0.001170	0.001890
19860520	0.014744	0.010102	0.002188	0.012479
19860521	-0.011966	-0.001486	0.001170	-0.002795
19860522	-0.007785	0.015974	0.007402	0.019834
19860523	0.003487	0.005553	0.005674	0.005122
19860527	0.021720	0.012729	0.004254	0.014087
19860528	0.029762	0.006820	0.003739	0.007681
19860529	0.009909	0.004246	0.001941	0.005474
19860530	-0.003271	-0.000872	0.002772	-0.002541
19860602	-0.000820	-0.007502	-0.002489	-0.009339
19860603	0.003284	0.001167	0.001327	0.001918
19860604	-0.018003	-0.004616	-0.000613	-0.006395
19860605	0.005000	0.004405	0.002264	0.007010
19860606	-0.005804	0.000329	0.001845	0.000081
19860609	-0.020851	-0.019374	-0.009959	-0.023243
19860610	0.011073	-0.002085	-0.001626	-0.001584
19860611	0.005055	0.006350	0.004065	0.006470
19860612	-0.007544	0.001988	0.002953	0.001493
19860613	0.010980	0.014414	0.007739	0.017558
19860616	-0.007519	0.000176	-0.001653	0.001628
19860617	-0.010943	-0.005433	-0.003006	-0.007232
19860618	-0.003404	0.000710	-0.003118	0.002619
19860619	-0.009394	-0.001528	0.000457	-0.003796
19860620	0.012931	0.007540	-0.000451	0.014423
19860623	-0.011915	-0.004786	-0.002463	-0.009371
19860624	0.009475	0.007786	0.003294	0.007217
19860625	0.006826	0.007108	0.003588	0.007691
19860626	-0.005085	-0.000353	0.000860	-0.000763
19860627	0.001704	0.003151	0.002905	0.003457
19860630	-0.003401	0.005389	0.003118	0.004968
19860701	0.014505	0.004584	0.002603	0.004784
19860702	0.005887	0.003451	0.002170	0.002619
19860703	-0.003344	-0.001893	0.001566	-0.003601
19860707	-0.025168	-0.028344	-0.017890	-0.030740
19860708	-0.004303	-0.014792	-0.018779	-0.010080
19860709	-0.002593	0.006736	0.004206	0.005091
19860710	0.010399	0.000214	-0.000160	0.000782
19860711	-0.018010	-0.000794	0.002134	-0.003251
19860714	-0.027074	-0.016007	-0.011700	-0.016968
19860715	-0.025135	-0.016470	-0.012610	-0.018689
19860716	-0.019337	0.003931	0.001298	0.005778
19860717	-0.008451	0.004456	0.002600	0.004510
19860718	-0.001894	0.000692	-0.001504	0.001228
19860721	0.000949	-0.001394	-0.003412	-0.000508
19860722	0.013270	0.007252	-0.000100	0.008212
19860723	-0.003742	0.001278	-0.000676	0.002057
19860724	0.000000	-0.002720	-0.004125	-0.003017
19860725	0.007512	0.007468	0.002545	0.009540
19860728	-0.013048	-0.015746	-0.009490	-0.017526
19860729	-0.008499	-0.006469	-0.006919	-0.006186
19860730	0.007619	0.004999	-0.004435	0.008698
19860731	0.001890	-0.000943	0.000226	-0.001987
19860801	-0.008491	-0.003906	-0.000806	-0.005125
19860804	0.001903	0.001310	-0.006795	0.004598
19860805	-0.005698	0.003844	0.003922	0.004407
19860806	0.001910	-0.001314	-0.001312	-0.000802
19860807	0.007436	0.002639	0.001607	0.000844
19860808	-0.007634	0.000450	0.001726	-0.000675
19860811	0.007692	0.014823	0.007146	0.016042
19860812	0.011450	0.010608	0.004781	0.011052
19860813	0.011321	0.009114	0.005210	0.009575
19860814	0.001866	0.003932	0.003882	0.002361
19860815	-0.008380	0.002669	0.002646	0.003655
19860818	0.016901	0.000678	-0.001098	0.000931
19860819	0.010157	-0.002423	-0.002248	-0.003517
19860820	0.018282	0.010852	0.003329	0.013225
19860821	-0.008977	-0.000078	0.000423	-0.000400
19860822	0.000000	0.001527	0.001672	0.002083
19860825	0.007246	-0.007475	-0.003880	-0.009513
19860826	0.015288	0.015297	0.003037	0.020298
19860827	0.000000	0.001865	0.001494	0.001819
19860828	-0.007972	-0.000587	0.000898	-0.001816
19860829	-0.008929	0.000755	0.003345	0.000356
19860902	-0.019820	-0.013282	-0.003890	-0.017436
19860903	0.000919	0.002953	-0.001926	0.006277
19860904	0.023875	0.012870	0.007118	0.014995
19860905	0.007175	-0.011585	-0.002484	-0.013237
19860908	0.024043	-0.010801	-0.008489	-0.009303
19860909	0.000870	-0.002734	-0.004689	-0.001894
19860910	0.001738	-0.004225	-0.005161	-0.002463
19860911	-0.033825	-0.043469	-0.029032	-0.048085
19860912	-0.013465	-0.017739	-0.012342	-0.019177
19860915	-0.002730	0.002876	-0.001903	0.005506
19860916	0.009124	-0.001886	-0.004394	-0.000949
19860917	-0.004521	0.003083	0.004338	-0.000173
19860918	0.005450	0.001743	0.001394	0.002719
19860919	-0.010840	-0.000142	0.002929	-0.000430
19860922	0.012785	0.010520	0.005516	0.011714
19860923	0.004509	0.004834	0.003184	0.003150
19860924	-0.012567	0.003865	0.003199	0.002588
19860925	-0.012727	-0.015034	-0.006383	-0.018834
19860926	-0.001842	0.000657	0.001325	0.001725
19860929	-0.009225	-0.009524	-0.007741	-0.009990
19860930	0.001862	0.006641	0.004544	0.006133
19861001	-0.011152	0.008137	0.004644	0.009856
19861002	0.000000	0.001751	0.001381	0.001370
19861003	-0.015977	-0.000563	-0.000259	-0.000898
19861006	0.020057	0.003386	0.000314	0.004578
19861007	-0.040262	-0.001490	-0.001170	-0.001576
19861008	-0.004878	0.007583	0.002134	0.009684
19861009	-0.043137	-0.002355	0.000761	-0.003507
19861010	0.013320	-0.000723	0.000111	-0.001569
19861013	-0.013145	0.001346	0.000797	0.001826
19861014	-0.009221	-0.002375	-0.002084	-0.002289
19861015	0.017580	0.011941	0.004877	0.014573
19861016	-0.015244	0.002946	0.001193	0.003057
19861017	0.006192	-0.002519	-0.000315	-0.002881
19861020	-0.013333	-0.009412	-0.003879	-0.012016
19861021	0.009356	-0.000263	-0.000121	-0.000381
19861022	-0.008239	0.001406	0.000868	0.001611
19861023	0.009346	0.010694	0.004210	0.012783
19861024	-0.001029	-0.002450	0.001582	-0.004263
19861027	0.006179	0.002016	-0.000429	0.002141
19861028	-0.011259	0.002217	0.001573	0.002052
19861029	0.001035	0.005991	0.003142	0.007022
19861030	0.009307	0.010147	0.005203	0.011497
19861031	0.013320	0.001005	0.003394	0.001108
19861103	0.022245	0.006018	0.000780	0.007460
19861104	-0.003956	0.002232	0.001960	0.001627
19861105	-0.013108	0.002628	0.001630	0.001543
19861106	-0.014213	-0.002127	-0.000879	-0.002879
19861107	0.001030	-0.000073	0.002187	-0.000407
19861110	0.013374	0.000862	-0.000506	0.001465
19861111	0.005076	0.003228	0.002257	0.003860
19861112	-0.008081	-0.001628	0.000028	-0.001781
19861113	-0.023422	-0.012213	-0.003871	-0.014677
19861114	0.012513	0.004410	0.001476	0.006090
19861117	0.005149	-0.005531	-0.005028	-0.005276
19861118	-0.012295	-0.021831	-0.011264	-0.026438
19861119	0.020747	-0.000487	-0.005452	0.003717
19861120	0.004065	0.015495	0.006291	0.018472
19861121	-0.002024	0.012645	0.003997	0.015741
19861124	0.011156	0.005465	-0.000307	0.006467
19861125	0.020060	0.002661	0.000045	0.002910
19861126	-0.008850	0.001481	0.000883	0.002418
19861128	0.008929	0.002270	0.004308	0.001809
19861201	0.001967	-0.001472	-0.005578	-0.000682
19861202	0.019627	0.016937	0.005194	0.019876
19861203	-0.009625	0.001140	0.001164	-0.000591
19861204	-0.006803	-0.001501	0.000456	-0.003191
19861205	-0.008806	-0.006267	-0.000853	-0.007390
19861208	0.008885	-0.000945	-0.004561	-0.000040
19861209	-0.006849	-0.006559	-0.005662	-0.007485
19861210	0.008867	0.005252	-0.000254	0.006739
19861211	0.000000	-0.009054	-0.003584	-0.011117
19861212	-0.011719	-0.003866	-0.003197	-0.003304
19861215	0.008893	0.001039	-0.004572	0.003477
19861216	0.003918	0.006217	-0.001379	0.007373
19861217	-0.010732	-0.008011	-0.003368	-0.009918
19861218	-0.010848	-0.003373	-0.001761	-0.003151
19861219	-0.001994	0.008650	0.003838	0.011954
19861222	-0.015984	-0.003136	-0.004440	-0.003924
19861223	-0.021320	-0.009425	-0.005847	-0.009688
19861224	0.012448	0.003518	0.004699	0.001664
19861226	0.000000	0.001324	0.002237	0.000689
19861229	-0.011270	-0.008516	-0.005247	-0.009112
19861230	0.002073	-0.005100	-0.002919	-0.005313
19861231	-0.007239	-0.003144	0.008359	-0.004931
19870102	0.016667	0.017768	0.016900	0.017674
19870105	0.013320	0.024423	0.017480	0.023291
19870106	-0.005056	0.004477	0.008851	0.002340
19870107	0.004065	0.011500	0.012920	0.010088
19870108	-0.005061	0.008457	0.010923	0.007637
19870109	-0.005086	0.006208	0.009596	0.005636
19870112	-0.015337	0.007585	0.010590	0.006068
19870113	-0.032191	-0.000472	0.004635	-0.001345
19870114	0.018240	0.009516	0.008462	0.010348
19870115	0.011591	0.008826	0.006500	0.010851
19870116	0.000000	-0.000396	-0.002569	0.002976
19870119	0.043750	0.009770	0.003689	0.011492
19870120	-0.019960	-0.000856	-0.000476	-0.001114
19870121	0.000000	-0.004805	-0.003682	-0.004460
19870122	0.037678	0.018581	0.006220	0.022663
19870123	-0.008832	-0.010759	-0.002907	-0.013910
19870126	0.007921	-0.003464	-0.005670	-0.001814
19870127	0.016699	0.013191	0.005349	0.015356
19870128	0.004831	0.005567	0.003229	0.006027
19870129	-0.010577	-0.003319	0.001485	-0.004212
19870130	0.000972	0.000033	0.003386	-0.000583
19870202	0.027184	0.010034	0.007808	0.008647
19870203	0.005671	0.000105	0.004162	-0.001664
19870204	0.015977	0.012862	0.009947	0.013225
19870205	0.021092	0.007423	0.007252	0.005436
19870206	-0.008219	-0.001663	0.004674	-0.003983
19870209	-0.014733	-0.005888	0.000314	-0.006713
19870210	-0.002804	-0.009697	-0.003467	-0.011109
19870211	0.004686	0.008717	0.007682	0.008980
19870212	-0.010261	-0.004356	0.002882	-0.006918
19870213	0.014138	0.012435	0.006531	0.014803
19870217	0.028810	0.016705	0.008743	0.020701
19870218	-0.002710	-0.000057	-0.000117	-0.000245
19870219	0.008152	0.001109	0.002039	0.000526
19870220	0.003594	-0.000039	0.003148	-0.000315
19870223	0.026858	-0.008503	-0.003319	-0.010859
19870224	-0.002616	0.002071	0.003032	0.001771
19870225	-0.008741	0.004261	0.004482	0.003959
19870226	-0.016755	-0.001853	0.002996	-0.003662
19870227	0.000897	0.003887	0.005895	0.004382
19870302	-0.007168	-0.002040	0.000806	-0.004222
19870303	-0.002708	0.002558	0.001037	0.003958
19870304	0.012670	0.012901	0.006244	0.015838
19870305	0.003575	0.006383	0.003864	0.006583
19870306	-0.007124	0.000308	0.003129	0.000482
19870309	-0.003587	-0.006489	-0.002618	-0.008119
19870310	0.028803	0.007867	0.004594	0.008880
19870311	-0.007874	-0.000318	0.003546	-0.001891
19870312	0.017637	0.003340	0.004710	0.003135
19870313	0.004333	-0.003239	0.002969	-0.004567
19870316	-0.001726	-0.005593	-0.001744	-0.005726
19870317	0.017286	0.012378	0.005588	0.014710
19870318	-0.005947	0.001350	0.001947	0.001060
19870319	0.005128	0.004227	0.002920	0.004440
19870320	0.011054	0.010721	0.005157	0.013908
19870323	0.007569	0.006477	0.000425	0.010028
19870324	0.020868	0.001291	0.000926	0.001594
19870325	0.017989	-0.002386	0.000922	-0.004177
19870326	-0.010442	0.001900	0.003405	0.001831
19870327	-0.021104	-0.012282	0.000106	-0.015951
19870330	0.010779	-0.022376	-0.014825	-0.023402
19870331	-0.014766	0.006995	0.005060	0.008645
19870401	0.006661	0.001020	-0.003173	0.002365
19870402	-0.020678	0.004601	0.006674	0.004241
19870403	0.010135	0.019431	0.011112	0.023090
19870406	-0.000836	0.004258	0.001869	0.005126
19870407	-0.019247	-0.013274	-0.003813	-0.017420
19870408	0.007679	0.000745	0.000404	0.001921
19870409	-0.024555	-0.013002	-0.004457	-0.014802
19870410	0.006944	-0.002385	0.000291	-0.001263
19870413	0.018103	-0.019877	-0.010736	-0.023488
19870414	0.003387	-0.024666	-0.019754	-0.022617
19870415	0.018565	0.015695	0.004806	0.018914
19870416	-0.005800	0.009728	0.006951	0.008684
19870420	0.000000	-0.003029	-0.001107	-0.002858
19870421	0.046667	0.016851	0.000130	0.024398
19870422	-0.017516	-0.013840	-0.000940	-0.020063
19870423	0.000000	-0.002201	-0.001182	-0.001288
19870424	-0.016207	-0.015870	-0.006015	-0.018478
19870427	0.016474	-0.002213	-0.006720	0.001101
19870428	0.006483	0.004606	0.003504	0.002413
19870429	0.021739	0.006755	0.003276	0.007292
19870430	0.009456	0.011085	0.005632	0.013318
19870501	0.003123	-0.001035	0.001002	-0.001144
19870504	0.014786	0.003319	-0.000564	0.004618
19870505	0.023773	0.017619	0.005906	0.020666
19870506	-0.000749	0.001092	0.001542	0.000440
19870507	-0.004648	-0.000888	0.001934	-0.002572
19870508	-0.006823	-0.002642	0.002279	-0.004547
19870511	-0.004580	-0.003799	0.000467	-0.006136
19870512	0.014571	0.002543	-0.002215	0.005933
19870513	0.005291	0.002193	0.001516	0.002318
19870514	-0.006767	0.000516	0.001735	0.000884
19870515	-0.027252	-0.018699	-0.005161	-0.023144
19870518	0.002335	-0.006290	-0.008450	-0.002714
19870519	-0.026398	-0.019959	-0.008358	-0.024525
19870520	-0.000797	-0.005659	-0.005594	-0.005043
19870521	0.003990	0.006366	0.004092	0.007045
19870522	-0.003975	0.004141	0.000731	0.007103
19870526	0.025539	0.020972	0.005255	0.024631
19870527	0.002335	0.000553	0.000726	-0.001314
19870528	0.010093	0.005577	0.002510	0.007031
19870529	-0.016141	-0.000084	0.005117	-0.002270
19870601	-0.002344	-0.000345	-0.000455	-0.000931
19870602	-0.014879	-0.004043	-0.001042	-0.004727
19870603	0.019078	0.013369	0.004255	0.017368
19870604	0.007020	0.005293	0.003361	0.005520
19870605	-0.008521	-0.002719	0.002499	-0.005558
19870608	0.007813	0.008807	0.001638	0.011143
19870609	-0.008527	0.002272	0.002395	0.001887
19870610	-0.013292	0.001546	0.001103	0.000639
19870611	-0.000792	0.003454	0.002680	0.004236
19870612	-0.006344	0.008529	0.003932	0.009674
19870615	0.019154	0.003933	0.000215	0.005039
19870616	0.014879	0.004473	0.001227	0.005344
19870617	-0.003858	0.000847	0.001497	0.000164
19870618	-0.003098	0.002250	0.001580	0.002887
19870619	0.003108	0.003066	0.002529	0.004187
19870622	0.011619	0.006104	-0.000283	0.008730
19870623	0.009954	-0.002937	-0.001178	-0.003940
19870624	0.007582	-0.003948	-0.000563	-0.005090
19870625	0.010534	0.005661	0.002363	0.006844
19870626	-0.008191	-0.003976	0.000197	-0.005826
19870629	-0.006757	0.000949	-0.000272	0.002409
19870630	-0.017385	-0.009711	-0.002951	-0.012666
19870701	0.009231	-0.001934	-0.000138	-0.003487
19870702	0.001524	0.006446	0.003707	0.008880
19870706	0.005327	-0.001009	-0.000277	-0.002323
19870707	-0.007570	0.006536	0.003231	0.008133
19870708	0.017544	0.002884	0.002452	0.002895
19870709	-0.002999	-0.001138	0.002446	-0.002498
19870710	0.004511	0.002136	0.002727	0.002829
19870713	0.017216	-0.001499	-0.000301	-0.002464
19870714	-0.013981	0.008981	0.004120	0.009915
19870715	0.002985	-0.000295	0.001930	-0.000837
19870716	0.000744	0.006095	0.004831	0.007345
19870717	-0.006691	0.004605	0.003795	0.006044
19870720	-0.014222	-0.007779	-0.003446	-0.010172
19870721	-0.011390	-0.007882	-0.002550	-0.009120
19870722	-0.008449	-0.000946	-0.000945	-0.000259
19870723	-0.007746	-0.002735	-0.001573	-0.002140
19870724	0.007026	0.003735	0.002635	0.004743
19870727	0.005426	0.003828	0.000852	0.004462
19870728	-0.005397	0.004836	0.003237	0.005408
19870729	0.001550	0.009067	0.003358	0.010630
19870730	0.005418	0.007182	0.004428	0.007603
19870731	-0.008468	0.002215	0.003089	0.001918
19870803	-0.010870	-0.002621	-0.001690	-0.003421
19870804	0.000785	-0.003043	-0.001698	-0.004220
19870805	0.005490	0.006728	0.003761	0.007020
19870806	0.024025	0.010552	0.004687	0.011430
19870807	0.008436	0.003795	0.002884	0.002825
19870810	0.014449	0.013034	0.003814	0.015480
19870811	0.013493	0.013199	0.002556	0.016250
19870812	0.008136	-0.001785	-0.001843	-0.002820
19870813	0.017608	0.006071	0.001582	0.006799
19870814	-0.000721	-0.001002	0.000891	-0.001972
19870817	0.007215	0.000622	-0.001050	0.000359
19870818	-0.009312	-0.013723	-0.007828	-0.014546
19870819	-0.001446	0.001368	0.001222	0.001762
19870820	0.012310	0.013899	0.006812	0.015190
19870821	0.000000	0.002952	0.002640	0.003166
19870824	-0.000715	-0.005794	-0.001768	-0.007651
19870825	-0.015032	0.008123	0.002289	0.010320
19870826	-0.023983	-0.004456	-0.000409	-0.006533
19870827	-0.009680	-0.007617	-0.000540	-0.009535
19870828	0.001504	-0.010623	-0.002311	-0.013097
19870831	0.011261	0.007310	0.003855	0.008439
19870901	-0.032665	-0.014959	-0.003036	-0.019406
19870902	-0.002302	-0.006357	-0.004949	-0.005318
19870903	-0.005385	-0.004136	0.000008	-0.004570
19870904	-0.005414	-0.008629	-0.001147	-0.010962
19870908	-0.018663	-0.012709	-0.015231	-0.009915
19870909	-0.003170	0.002231	0.002230	0.001148
19870910	0.003180	0.009396	0.006390	0.010226
19870911	0.021395	0.013199	0.006761	0.015293
19870914	0.008534	0.002332	-0.000326	0.003416
19870915	-0.030769	-0.012650	-0.004767	-0.016528
19870916	-0.005556	-0.007277	-0.002170	-0.009064
19870917	0.007981	-0.000205	-0.000512	0.000222
19870918	-0.015835	-0.000398	0.001291	-0.000222
19870921	-0.031376	-0.012306	-0.005492	-0.013720
19870922	0.034884	0.021020	0.000666	0.028853
19870923	-0.009631	0.005914	0.004266	0.005290
19870924	0.010535	-0.002234	0.000728	-0.004577
19870925	0.000802	0.001319	0.000334	0.001376
19870928	-0.020833	0.007394	0.001173	0.009495
19870929	-0.014730	-0.002978	-0.002281	-0.004672
19870930	0.001661	0.001898	0.004117	0.000435
19871001	0.025705	0.013786	0.002488	0.017090
19871002	0.004042	0.003272	0.003092	0.002261
19871005	0.008052	0.000800	0.001285	0.000030
19871006	-0.035144	-0.021637	-0.008567	-0.027006
19871007	0.011589	-0.003690	-0.005327	-0.002130
19871008	-0.008183	-0.012759	-0.007065	-0.013750
19871009	-0.027228	-0.007671	-0.001870	-0.009836
19871012	0.014419	-0.007203	-0.008784	-0.005401
19871013	-0.005017	0.012561	0.000709	0.016581
19871014	-0.023529	-0.023690	-0.011978	-0.029537
19871015	-0.035284	-0.021938	-0.010747	-0.023425
19871016	-0.036574	-0.047190	-0.030454	-0.051597
19871019	-0.229630	-0.171349	-0.103897	-0.204669
19871020	0.105769	0.004088	-0.079912	0.053327
19871021	0.067391	0.086617	0.069292	0.090994
19871022	-0.022403	-0.039584	-0.035083	-0.039206
19871023	0.006250	-0.005845	-0.017288	-0.000121
19871026	-0.072464	-0.082594	-0.076583	-0.082789
19871027	0.053571	0.015646	-0.011512	0.024246
19871028	0.000000	-0.002140	-0.023211	0.000386
19871029	0.019068	0.045924	0.027711	0.049254
19871030	0.018711	0.037746	0.055578	0.028680
19871102	0.016327	0.012715	0.013404	0.015727
19871103	-0.021084	-0.019033	-0.013929	-0.019277
19871104	-0.010256	-0.006246	-0.003765	-0.007416
19871105	0.035026	0.020307	0.011912	0.022172
19871106	-0.034343	-0.010335	0.006089	-0.015993
19871109	-0.011506	-0.024561	-0.013607	-0.028913
19871110	-0.003175	-0.017250	-0.013491	-0.017149
19871111	0.012739	0.010300	0.006469	0.012134
19871112	0.025157	0.024105	0.014847	0.027367
19871113	-0.005112	-0.007350	0.001965	-0.011589
19871116	-0.013361	0.002761	-0.000918	0.004560
19871117	-0.018750	-0.014469	-0.012722	-0.015075
19871118	0.005308	0.008840	0.002380	0.010328
19871119	-0.023231	-0.019647	-0.009897	-0.022399
19871120	0.018378	0.005124	-0.003206	0.008123
19871123	-0.002123	0.003841	-0.001643	0.004091
19871124	0.008511	0.013535	0.006462	0.013992
19871125	-0.007384	-0.005197	0.002972	-0.009294
19871127	-0.023379	-0.010562	-0.000429	-0.015404
19871130	-0.035909	-0.039309	-0.030100	-0.041774
19871201	0.004515	0.005207	-0.002057	0.007382
19871202	-0.006742	0.004234	-0.003161	0.006250
19871203	-0.036199	-0.029883	-0.015218	-0.035297
19871204	0.011737	-0.010524	-0.017233	-0.005728
19871207	0.016241	0.016420	-0.002757	0.021615
19871208	0.018265	0.022681	0.004323	0.026884
19871209	0.022422	0.016316	0.009580	0.016943
19871210	-0.026316	-0.015894	-0.005077	-0.022270
19871211	-0.007883	0.006125	0.005128	0.007492
19871214	0.045403	0.026407	0.014115	0.029194
19871215	0.007600	0.003886	0.006220	0.002519
19871216	0.024784	0.019315	0.013991	0.021746
19871217	-0.028391	-0.013370	0.003691	-0.020558
19871218	0.015152	0.021998	0.015817	0.025434
19871221	0.008529	0.003440	0.003494	0.001525
19871222	0.000000	-0.000362	-0.003910	0.001643
19871223	0.010571	0.012362	0.010900	0.012843
19871224	0.003138	-0.001270	0.008967	-0.004503
19871228	-0.034411	-0.023266	-0.018237	-0.025593
19871229	0.002160	-0.003673	-0.003822	-0.003991
19871230	0.008621	0.011942	0.007798	0.013369
19871231	-0.012821	-0.001505	0.010994	-0.003147
19880104	0.045455	0.033344	0.030613	0.035859
19880105	0.009317	0.012731	0.020858	0.010510
19880106	0.008205	0.003281	0.009988	0.001005
19880107	0.004069	0.007432	0.010618	0.008421
19880108	-0.068896	-0.055350	-0.018308	-0.067683
19880111	0.025027	0.008823	-0.008203	0.016804
19880112	-0.021231	-0.008457	-0.007422	-0.008364
19880113	0.007592	0.002029	0.002573	0.001589
19880114	-0.002153	0.000917	0.004599	0.000285
19880115	0.026969	0.022897	0.014409	0.025094
19880118	-0.010504	0.000364	0.003041	-0.000674
19880119	-0.050955	-0.006456	0.002113	-0.010164
19880120	-0.012304	-0.023297	-0.012658	-0.026833
19880121	0.005663	0.001568	0.000048	0.002102
19880122	-0.004505	0.011770	0.011033	0.013819
19880125	0.024887	0.018643	0.005862	0.023002
19880126	-0.012141	-0.007519	-0.000228	-0.010311
19880127	0.007821	-0.000013	0.002683	-0.000761
19880128	0.008869	0.012649	0.006414	0.015679
19880129	-0.012088	0.011853	0.007138	0.014924
19880201	-0.021135	-0.003041	0.003926	-0.007897
19880202	-0.001136	0.002235	0.000435	0.002078
19880203	-0.007964	-0.010730	-0.002947	-0.013147
19880204	0.006651	0.000428	0.000298	0.000000
19880205	-0.005754	-0.001685	0.002660	-0.004956
19880208	-0.002315	-0.006636	-0.001648	-0.007412
19880209	0.012761	0.008420	0.001202	0.010518
19880210	0.022910	0.017144	0.008963	0.019625
19880211	-0.003359	-0.000583	0.003951	-0.002766
19880212	0.006742	0.005816	0.007449	0.006564
19880216	0.015625	0.007715	0.001341	0.008539
19880217	-0.008791	-0.001576	0.002649	-0.002386
19880218	-0.002217	-0.003241	0.002582	-0.005015
19880219	0.007778	0.011305	0.004731	0.014346
19880222	0.016538	0.012817	0.006310	0.015405
19880223	0.001085	-0.000601	0.001857	-0.002334
19880224	0.006501	0.000320	0.003882	-0.002226
19880225	-0.013994	-0.006735	0.005037	-0.010778
19880226	0.010917	0.002280	0.001813	0.003364
19880229	0.015119	0.017633	0.011206	0.020422
19880301	-0.004255	-0.001395	0.001505	-0.002240
19880302	0.002137	0.004295	0.005757	0.002844
19880303	-0.006397	0.000874	0.002904	-0.000373
19880304	0.003219	-0.000837	0.004889	-0.002165
19880307	0.003209	0.001406	0.003716	0.000299
19880308	0.003198	0.007023	0.006325	0.007667
19880309	-0.008502	0.001173	0.008114	-0.001373
19880310	-0.024652	-0.015827	-0.003728	-0.019401
19880311	0.015385	0.001914	0.000652	0.004169
